path,class,class_id,fold,snr_db,original_file
data\processed\clean\fold10\background\synth_fold10_TCAR_+12dB_0555.wav,background,0,10,clean,synth_fold10_TCAR_+12dB_0555.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+12dB_0571.wav,background,0,10,clean,synth_fold10_TCAR_+12dB_0571.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+12dB_0617.wav,background,0,10,clean,synth_fold10_TCAR_+12dB_0617.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+12dB_0716.wav,background,0,10,clean,synth_fold10_TCAR_+12dB_0716.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+12dB_0736.wav,background,0,10,clean,synth_fold10_TCAR_+12dB_0736.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+12dB_0754.wav,background,0,10,clean,synth_fold10_TCAR_+12dB_0754.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+12dB_0782.wav,background,0,10,clean,synth_fold10_TCAR_+12dB_0782.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+12dB_0789.wav,background,0,10,clean,synth_fold10_TCAR_+12dB_0789.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+12dB_0826.wav,background,0,10,clean,synth_fold10_TCAR_+12dB_0826.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+12dB_0850.wav,background,0,10,clean,synth_fold10_TCAR_+12dB_0850.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+12dB_0865.wav,background,0,10,clean,synth_fold10_TCAR_+12dB_0865.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+12dB_0869.wav,background,0,10,clean,synth_fold10_TCAR_+12dB_0869.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+12dB_0887.wav,background,0,10,clean,synth_fold10_TCAR_+12dB_0887.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+12dB_0888.wav,background,0,10,clean,synth_fold10_TCAR_+12dB_0888.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+12dB_0901.wav,background,0,10,clean,synth_fold10_TCAR_+12dB_0901.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+12dB_0932.wav,background,0,10,clean,synth_fold10_TCAR_+12dB_0932.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+12dB_0953.wav,background,0,10,clean,synth_fold10_TCAR_+12dB_0953.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+12dB_0973.wav,background,0,10,clean,synth_fold10_TCAR_+12dB_0973.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+12dB_0977.wav,background,0,10,clean,synth_fold10_TCAR_+12dB_0977.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+12dB_0978.wav,background,0,10,clean,synth_fold10_TCAR_+12dB_0978.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+12dB_0994.wav,background,0,10,clean,synth_fold10_TCAR_+12dB_0994.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0030.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0030.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0046.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0046.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0052.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0052.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0068.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0068.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0090.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0090.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0129.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0129.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0134.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0134.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0136.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0136.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0142.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0142.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0143.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0143.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0152.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0152.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0184.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0184.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0270.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0270.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0366.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0366.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0387.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0387.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0441.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0441.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0454.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0454.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0468.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0468.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0471.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0471.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0482.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0482.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0497.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0497.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0557.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0557.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0581.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0581.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0605.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0605.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0628.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0628.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0632.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0632.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0646.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0646.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0650.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0650.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0674.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0674.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0686.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0686.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0693.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0693.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0701.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0701.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0703.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0703.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0706.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0706.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0711.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0711.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0762.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0762.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0797.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0797.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0810.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0810.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0817.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0817.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0824.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0824.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0825.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0825.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0856.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0856.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0866.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0866.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0875.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0875.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0877.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0877.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+15dB_0929.wav,background,0,10,clean,synth_fold10_TCAR_+15dB_0929.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0000.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0000.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0008.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0008.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0064.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0064.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0107.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0107.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0114.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0114.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0144.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0144.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0171.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0171.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0197.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0197.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0200.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0200.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0202.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0202.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0222.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0222.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0223.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0223.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0261.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0261.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0281.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0281.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0303.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0303.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0311.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0311.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0340.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0340.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0429.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0429.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0432.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0432.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0472.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0472.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0484.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0484.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0487.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0487.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0491.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0491.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0510.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0510.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0511.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0511.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0514.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0514.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0556.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0556.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0560.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0560.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0564.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0564.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0568.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0568.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0597.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0597.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0655.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0655.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0656.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0656.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0668.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0668.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0700.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0700.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0707.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0707.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0737.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0737.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0748.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0748.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0778.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0778.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0792.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0792.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0796.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0796.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0802.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0802.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0804.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0804.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0813.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0813.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0848.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0848.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0876.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0876.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0879.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0879.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0882.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0882.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0886.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0886.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0890.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0890.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0918.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0918.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0930.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0930.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0981.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0981.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+3dB_0992.wav,background,0,10,clean,synth_fold10_TCAR_+3dB_0992.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0041.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0041.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0054.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0054.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0099.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0099.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0174.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0174.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0194.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0194.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0224.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0224.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0233.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0233.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0257.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0257.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0394.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0394.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0395.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0395.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0401.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0401.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0435.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0435.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0461.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0461.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0490.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0490.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0492.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0492.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0508.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0508.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0526.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0526.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0565.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0565.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0577.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0577.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0582.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0582.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0599.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0599.wav
data\processed\clean\fold10\background\synth_fold10_TCAR_+5dB_0602.wav,background,0,10,clean,synth_fold10_TCAR_+5dB_0602.wav
